seed,relation,gate_mean,gate_std,gate_open_rate,contribution_norm_mean,gate_vs_near_cap_corr,gate_vs_abs_residual_corr,diagnostic_type,dataset,method,run_name,label,count,base_status
123,RUR,1.0,,1.0,5.779150485992432,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
123,RUR,1.0,,1.0,5.7735114097595215,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
123,RSR,0.19956965744495392,,0.0049647376872599125,1.1058398485183716,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
123,RSR,0.2834905982017517,,0.054215963929891586,1.5782848596572876,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
123,RTR,0.15819452702999115,,0.0,0.878094494342804,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
123,RTR,0.2105012834072113,,0.0,1.1711561679840088,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
123,RUR,1.0,,1.0,5.782266616821289,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1997,TP
123,RUR,1.0,,1.0,5.7783708572387695,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,37829,TN
123,RUR,1.0,,1.0,5.799485206604004,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1448,FP
123,RUR,1.0,,1.0,5.769774913787842,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4680,FN
123,RSR,0.38213956356048584,,0.1662493795156479,2.1338388919830322,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1997,TP
123,RSR,0.19375300407409668,,0.0017711279215291142,1.0730825662612915,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,37829,TN
123,RSR,0.3515300154685974,,0.0883977934718132,1.961621642112732,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1448,FP
123,RSR,0.24139612913131714,,0.006410256493836641,1.3412249088287354,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4680,FN
123,RTR,0.2833987772464752,,0.0,1.5783002376556396,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1997,TP
123,RTR,0.15383607149124146,,0.0,0.8537659645080566,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,37829,TN
123,RTR,0.27205878496170044,,0.0,1.513676643371582,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1448,FP
123,RTR,0.17939524352550507,,0.0,0.9974240064620972,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4680,FN
456,RUR,1.0,0.0,1.0,5.7140889167785645,0.0,0.0,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
456,RSR,0.13249768316745758,0.02546742931008339,0.0,0.7326417565345764,-0.6263878345489502,-0.8418983221054077,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
456,RTR,0.13427770137786865,0.03161164000630379,0.0,0.7458411455154419,-0.4115251302719116,-0.5319445729255676,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
456,RUR,1.0,,1.0,5.709360599517822,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
456,RUR,1.0,,1.0,5.741905689239502,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
456,RSR,0.1304156631231308,,0.0,0.720451295375824,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
456,RSR,0.14474506676197052,,0.0,0.804351270198822,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
456,RTR,0.13288159668445587,,0.0,0.7371966242790222,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
456,RTR,0.14249026775360107,,0.0,0.7966919541358948,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
456,RUR,1.0,,1.0,5.7542901039123535,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1874,TP
456,RUR,1.0,,1.0,5.7077460289001465,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,37935,TN
456,RUR,1.0,,1.0,5.7549896240234375,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1342,FP
456,RUR,1.0,,1.0,5.73707389831543,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4803,FN
456,RSR,0.16821467876434326,,0.0,0.9393764138221741,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1874,TP
456,RSR,0.12873989343643188,,0.0,0.7108682990074158,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,37935,TN
456,RSR,0.17778527736663818,,0.0,0.991339385509491,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1342,FP
456,RSR,0.1355878710746765,,0.0,0.7516682744026184,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4803,FN
456,RTR,0.15936356782913208,,0.0,0.8963643312454224,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1874,TP
456,RTR,0.1318846493959427,,0.0,0.7312167882919312,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,37935,TN
456,RTR,0.16106277704238892,,0.0,0.9062309861183167,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1342,FP
456,RTR,0.13590677082538605,,0.0,0.7578026056289673,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4803,FN
789,RUR,1.0,0.0,1.0,5.808602809906006,0.0,0.0,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
789,RSR,0.587676465511322,0.21027502417564392,0.6491926908493042,3.1959786415100098,0.44288912415504456,0.39716553688049316,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
789,RTR,0.29992958903312683,0.18592795729637146,0.18971145153045654,1.6460964679718018,-0.4922523498535156,-0.43992260098457336,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
789,RUR,1.0,,1.0,5.807147979736328,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
789,RUR,1.0,,1.0,5.817163467407227,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
789,RSR,0.6076209545135498,,0.6912951469421387,3.2998406887054443,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
789,RSR,0.4703539311885834,,0.40152764320373535,2.585016965866089,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
789,RTR,0.28693270683288574,,0.16600045561790466,1.5735970735549927,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
789,RTR,0.3763829171657562,,0.3291897475719452,2.072568893432617,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
789,RUR,1.0,,1.0,5.841373920440674,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1740,TP
789,RUR,1.0,,1.0,5.806306838989258,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,38095,TN
789,RUR,1.0,,1.0,5.8342695236206055,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1182,FP
789,RUR,1.0,,1.0,5.80863094329834,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4937,FN
789,RSR,0.3429827094078064,,0.03678160905838013,1.9129058122634888,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1740,TP
789,RSR,0.6162497401237488,,0.7117207050323486,3.3453242778778076,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,38095,TN
789,RSR,0.32952290773391724,,0.03299492225050926,1.8339539766311646,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1182,FP
789,RSR,0.5152447819709778,,0.5300790071487427,2.8218963146209717,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4937,FN
789,RTR,0.5469772815704346,,0.6758620738983154,3.021223783493042,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1740,TP
789,RTR,0.27809038758277893,,0.14910092949867249,1.524398922920227,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,38095,TN
789,RTR,0.5719135403633118,,0.710659921169281,3.1592202186584473,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1182,FP
789,RTR,0.3162585496902466,,0.20700830221176147,1.7382242679595947,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,4937,FN
2026,RUR,1.0,0.0,1.0,5.786286354064941,0.0,0.0,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
2026,RSR,0.08435182273387909,0.028383741155266762,0.0,0.45192664861679077,-0.5307944416999817,-0.4848998188972473,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
2026,RTR,0.08600741624832153,0.010609745979309082,0.0,0.46085962653160095,-0.21619093418121338,-0.1947481632232666,relation,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,,
2026,RUR,1.0,,1.0,5.775990962982178,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
2026,RUR,1.0,,1.0,5.846854209899902,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
2026,RSR,0.08169388025999069,,0.0,0.43747857213020325,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
2026,RSR,0.09998700022697449,,0.0,0.5369165539741516,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
2026,RTR,0.08514837920665741,,0.0,0.4562416970729828,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,0,39277,
2026,RTR,0.09106065332889557,,0.0,0.48802438378334045,,,label,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,1,6677,
2026,RUR,1.0,,1.0,5.866479396820068,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1178,TP
2026,RUR,1.0,,1.0,5.7752532958984375,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,38748,TN
2026,RUR,1.0,,1.0,5.829996109008789,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,529,FP
2026,RUR,1.0,,1.0,5.842648983001709,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,5499,FN
2026,RSR,0.12909284234046936,,0.0,0.6939422488212585,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1178,TP
2026,RSR,0.08097930252552032,,0.0,0.4336090683937073,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,38748,TN
2026,RSR,0.13403506577014923,,0.0,0.7209115028381348,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,529,FP
2026,RSR,0.0937519297003746,,0.0,0.503278374671936,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,5499,FN
2026,RTR,0.097828708589077,,0.0,0.5244497656822205,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,1178,TP
2026,RTR,0.08493697643280029,,0.0,0.4551088213920593,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,38748,TN
2026,RTR,0.10063272714614868,,0.0,0.5392191410064697,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,529,FP
2026,RTR,0.08961080014705658,,0.0,0.48022133111953735,,,base_status,yelpchi,anchor_gate,cover_rel_anchor_gate_nollm,,5499,FN
42,RUR,0.09410178661346436,0.1079622358083725,0.007050528656691313,0.5258359313011169,-0.35742008686065674,-0.3297621011734009,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
42,RSR,0.17446453869342804,0.05238352343440056,0.0,0.9188606142997742,0.31802913546562195,0.2930334806442261,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
42,RTR,0.11037680506706238,0.010413721203804016,0.0,0.5647224187850952,0.2080972045660019,0.18845412135124207,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
42,RUR,0.07653984427452087,,0.004200931638479233,0.42516374588012695,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
42,RUR,0.1974087506532669,,0.023813089355826378,1.1180334091186523,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
42,RSR,0.18083126842975616,,0.0,0.9517233967781067,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
42,RSR,0.1370125561952591,,0.0,0.7255477905273438,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
42,RTR,0.11118081212043762,,0.0,0.5685344338417053,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
42,RTR,0.10564735531806946,,0.0,0.542298436164856,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
42,RUR,0.35444238781929016,,0.09336941689252853,2.0084588527679443,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1478,TP
42,RUR,0.06866932660341263,,0.001127839321270585,0.38146185874938965,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38126,TN
42,RUR,0.33724460005760193,,0.10599479079246521,1.8727532625198364,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1151,FP
42,RUR,0.1527663767337799,,0.004039238207042217,0.8648983240127563,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,5199,FN
42,RSR,0.11141672730445862,,0.0,0.5925899147987366,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1478,TP
42,RSR,0.1829119324684143,,0.0,0.9625401496887207,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38126,TN
42,RSR,0.11191152781248093,,0.0,0.5934286713600159,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1151,FP
42,RSR,0.1442890763282776,,0.0,0.7633457183837891,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,5199,FN
42,RTR,0.10184472799301147,,0.0,0.5252769589424133,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1478,TP
42,RTR,0.11143176257610321,,0.0,0.569668710231781,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38126,TN
42,RTR,0.10286849737167358,,0.0,0.5309615135192871,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1151,FP
42,RTR,0.10672839730978012,,0.0,0.5471374988555908,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,5199,FN
123,RUR,0.5007433891296387,0.19213472306728363,0.5032206177711487,2.7752976417541504,-0.37485271692276,-0.33049464225769043,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
123,RSR,0.789402186870575,0.1813620626926422,0.9067327976226807,4.280413627624512,0.3210292458534241,0.28218191862106323,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
123,RTR,0.1756662130355835,0.04530719295144081,0.0,0.9484879970550537,-0.2998909652233124,-0.2428755760192871,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
123,RUR,0.4764615595340729,,0.45196935534477234,2.636080503463745,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
123,RUR,0.6435795426368713,,0.8047026991844177,3.5942325592041016,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
123,RSR,0.8048645257949829,,0.9248415231704712,4.365598201751709,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
123,RSR,0.6984459161758423,,0.8002097010612488,3.779320001602173,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
123,RTR,0.1726073920726776,,0.0,0.9327057003974915,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
123,RTR,0.19365960359573364,,0.0,1.0413260459899902,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
123,RUR,0.7401595711708069,,0.9629443883895874,4.151446342468262,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1997,TP
123,RUR,0.46902477741241455,,0.4353273808956146,2.5929746627807617,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,37829,TN
123,RUR,0.6707473397254944,,0.8867403268814087,3.7622170448303223,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1448,FP
123,RUR,0.6023680567741394,,0.7371794581413269,3.3564648628234863,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4680,FN
123,RSR,0.6577930450439453,,0.7596394419670105,3.5486881732940674,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1997,TP
123,RSR,0.8109022378921509,,0.9319040775299072,4.398957252502441,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,37829,TN
123,RSR,0.6471295356750488,,0.7403314709663391,3.4940810203552246,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1448,FP
123,RSR,0.7157927751541138,,0.8175213932991028,3.877732753753662,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4680,FN
123,RTR,0.24996748566627502,,0.0,1.338891863822937,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1997,TP
123,RTR,0.17015224695205688,,0.0,0.9198583364486694,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,37829,TN
123,RTR,0.23674815893173218,,0.0,1.268343448638916,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1448,FP
123,RTR,0.16963249444961548,,0.0,0.9143519401550293,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4680,FN
456,RUR,0.21267174184322357,0.06799546629190445,0.007659833878278732,1.2052251100540161,-0.44174009561538696,-0.40060675144195557,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
456,RSR,0.21804167330265045,0.07095940411090851,4.352178439148702e-05,1.2093164920806885,-0.49770915508270264,-0.44992637634277344,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
456,RTR,0.17153248190879822,0.03969556838274002,0.0,0.9486263394355774,-0.17539994418621063,-0.15694937109947205,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
456,RUR,0.20527024567127228,,0.005448481068015099,1.1655319929122925,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
456,RUR,0.25621065497398376,,0.020667964592576027,1.4387165307998657,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
456,RSR,0.2098151445388794,,2.546019277360756e-05,1.1631848812103271,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
456,RSR,0.26643383502960205,,0.00014976786042097956,1.4806828498840332,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
456,RTR,0.17002779245376587,,0.0,0.9397172331809998,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
456,RTR,0.18038372695446014,,0.0,1.0010335445404053,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
456,RUR,0.35032209753990173,,0.07310565561056137,1.9543789625167847,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1874,TP
456,RUR,0.1989506334066391,,0.00034269143361598253,1.1302826404571533,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,37935,TN
456,RUR,0.38391003012657166,,0.14977645874023438,2.1619439125061035,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1342,FP
456,RUR,0.21949085593223572,,0.00020820320060011,1.2375191450119019,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4803,FN
456,RSR,0.3412330448627472,,0.0005336179165169597,1.9037373065948486,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1874,TP
456,RSR,0.20521432161331177,,0.0,1.137349009513855,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,37935,TN
456,RSR,0.3398684859275818,,0.0007451564888469875,1.893502116203308,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1342,FP
456,RSR,0.2372492104768753,,0.0,1.3156185150146484,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4803,FN
456,RTR,0.21372804045677185,,0.0,1.192916989326477,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1874,TP
456,RTR,0.16862723231315613,,0.0,0.93156898021698,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,37935,TN
456,RTR,0.20961825549602509,,0.0,1.1700485944747925,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1342,FP
456,RTR,0.1673736423254013,,0.0,0.9261659383773804,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4803,FN
789,RUR,0.20537695288658142,0.17089228332042694,0.09069939702749252,1.1417055130004883,-0.4852912127971649,-0.4476986825466156,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
789,RSR,0.29410862922668457,0.04969248175621033,0.0,1.6244465112686157,-0.11354056745767593,-0.1041940376162529,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
789,RTR,0.12959691882133484,0.03034675121307373,0.0,0.703464150428772,-0.16897711157798767,-0.16668592393398285,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
789,RUR,0.18866845965385437,,0.07378363609313965,1.0484483242034912,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
789,RUR,0.3036634624004364,,0.1902051866054535,1.6902847290039062,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
789,RSR,0.2933556139469147,,0.0,1.619598627090454,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
789,RSR,0.2985382080078125,,0.0,1.652963638305664,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
789,RTR,0.12652917206287384,,0.0,0.68730628490448,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,0,39277,
789,RTR,0.1476428508758545,,0.0,0.7985119819641113,,,label,yelpchi,base_gate,cover_rel_base_gate_nollm,1,6677,
789,RUR,0.4625473618507385,,0.47758620977401733,2.588749408721924,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1740,TP
789,RUR,0.17866948246955872,,0.058695368468761444,0.9911680221557617,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38095,TN
789,RUR,0.510927677154541,,0.5600676536560059,2.8945515155792236,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1182,FP
789,RUR,0.2476663440465927,,0.08892039954662323,1.3736294507980347,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4937,FN
789,RSR,0.3118230104446411,,0.0,1.7227342128753662,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1740,TP
789,RSR,0.29316532611846924,,0.0,1.6185429096221924,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38095,TN
789,RSR,0.29948753118515015,,0.0,1.6536251306533813,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1182,FP
789,RSR,0.29385611414909363,,0.0,1.6283739805221558,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4937,FN
789,RTR,0.20198112726211548,,0.0,1.087740182876587,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1740,TP
789,RTR,0.12449745088815689,,0.0,0.6765536069869995,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,38095,TN
789,RTR,0.19200944900512695,,0.0,1.0338553190231323,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,1182,FP
789,RTR,0.1284918487071991,,0.0,0.6965762376785278,,,base_status,yelpchi,base_gate,cover_rel_base_gate_nollm,,4937,FN
2026,RUR,0.45342957973480225,0.16019535064697266,0.41221657395362854,2.5125203132629395,0.21614287793636322,0.19318319857120514,relation,yelpchi,base_gate,cover_rel_base_gate_nollm,,,
